ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2021-08-27,150.50202192604633,145.01429960508875,153.83429559749283,150.50202192604633,150.50202192604633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006029224694427659,-0.006029224694427659,-0.006029224694427659,0.003063148655631026,0.003063148655631026,0.003063148655631026,-0.009092373350058684,-0.009092373350058684,-0.009092373350058684,0.0,0.0,0.0,149.59461141888852
2021-08-30,151.45515254859015,145.95742408887787,154.54619304224425,151.45515254859015,151.45515254859015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007644117086701357,-0.007644117086701357,-0.007644117086701357,0.002282045900102804,0.002282045900102804,0.002282045900102804,-0.009926162986804161,-0.009926162986804161,-0.009926162986804161,0.0,0.0,0.0,150.29741162912453
2021-08-31,151.77286275610476,146.29245986970042,155.30571326434506,151.77286275610476,151.77286275610476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006946551009848874,-0.006946551009848874,-0.006946551009848874,0.00341528310471007,0.00341528310471007,0.00341528310471007,-0.010361834114558944,-0.010361834114558944,-0.010361834114558944,0.0,0.0,0.0,150.71856482305867
2021-09-01,152.09057296361937,146.4816306324508,155.30919283510488,152.09057296361937,152.09057296361937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00793366284460343,-0.00793366284460343,-0.00793366284460343,0.0029793008258585277,0.0029793008258585277,0.0029793008258585277,-0.010912963670461958,-0.010912963670461958,-0.010912963670461958,0.0,0.0,0.0,150.88393763588346
2021-09-02,152.40828317113397,146.27529361171435,155.47945446394488,152.40828317113397,152.40828317113397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009673363178457019,-0.009673363178457019,-0.009673363178457019,0.0019247719999948261,0.0019247719999948261,0.0019247719999948261,-0.011598135178451846,-0.011598135178451846,-0.011598135178451846,0.0,0.0,0.0,150.93398249661448
2021-09-03,152.4421648737337,146.71905005155608,155.2820314886515,152.4421648737337,152.4421648737337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00936998906983887,-0.00936998906983887,-0.00936998906983887,0.003063148655625245,0.003063148655625245,0.003063148655625245,-0.012433137725464114,-0.012433137725464114,-0.012433137725464114,0.0,0.0,0.0,151.01378345508425
2021-09-07,152.5776916841328,148.91092798393032,157.87442398888155,152.5776916841328,152.5776916841328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191787,0.0191787,0.0191787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191787,0.0191787,0.0191787,0.005121212526863017,0.005121212526863017,0.005121212526863017,0.0034152831047134877,0.0034152831047134877,0.0034152831047134877,-0.01747277057785047,-0.01747277057785047,-0.01747277057785047,0.0,0.0,0.0,153.3590744701054
2021-09-08,152.61157338673254,145.18487340911537,154.64708952376301,152.61157338673254,152.61157338673254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01619714035494554,-0.01619714035494554,-0.01619714035494554,0.0029793008258557465,0.0029793008258557465,0.0029793008258557465,-0.01917644118080129,-0.01917644118080129,-0.01917644118080129,0.0,0.0,0.0,150.13970231279856
2021-09-09,152.6454550893323,145.61598154992677,154.14768616170866,152.6454550893323,152.6454550893323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019127238386790705,-0.019127238386790705,-0.019127238386790705,0.0019247719999987254,0.0019247719999987254,0.0019247719999987254,-0.02105201038678943,-0.02105201038678943,-0.02105201038678943,0.0,0.0,0.0,149.72576908117847
2021-09-10,152.6793367919321,145.03922206949244,154.33307704583072,152.6793367919321,152.6793367919321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020026979305434664,-0.020026979305434664,-0.020026979305434664,0.003063148655619465,0.003063148655619465,0.003063148655619465,-0.02309012796105413,-0.02309012796105413,-0.02309012796105413,0.0,0.0,0.0,149.62163087363257
2021-09-13,152.7809818997314,144.02047097263207,152.87270015631523,152.7809818997314,152.7809818997314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027752473215141238,-0.027752473215141238,-0.027752473215141238,0.002282045900077819,0.002282045900077819,0.002282045900077819,-0.030034519115219056,-0.030034519115219056,-0.030034519115219056,0.0,0.0,0.0,148.5409317917761
2021-09-14,152.81486360233114,144.1494270587837,153.02833173246893,152.81486360233114,152.81486360233114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029146970439270205,-0.029146970439270205,-0.029146970439270205,0.0034152831047126473,0.0034152831047126473,0.0034152831047126473,-0.03256225354398285,-0.03256225354398285,-0.03256225354398285,0.0,0.0,0.0,148.36077329023288
2021-09-15,152.8487453049309,143.79818694859352,152.41008483344208,152.8487453049309,152.8487453049309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032178877870965225,-0.032178877870965225,-0.032178877870965225,0.002979300825855593,0.002979300825855593,0.002979300825855593,-0.03515817869682082,-0.03515817869682082,-0.03515817869682082,0.0,0.0,0.0,147.93024419703326
2021-09-16,152.88262700753066,142.9555404110618,152.07423385051823,152.88262700753066,152.88262700753066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358716159179321,-0.0358716159179321,-0.0358716159179321,0.0019247719999991697,0.0019247719999991697,0.0019247719999991697,-0.03779638791793127,-0.03779638791793127,-0.03779638791793127,0.0,0.0,0.0,147.39848013099206
2021-09-17,152.91650871013044,142.61180446403685,151.1567758259891,152.91650871013044,152.91650871013044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037386549064716404,-0.037386549064716404,-0.037386549064716404,0.0030631486556383213,0.0030631486556383213,0.0030631486556383213,-0.04044969772035472,-0.04044969772035472,-0.04044969772035472,0.0,0.0,0.0,147.19948815443402
2021-09-20,153.01815381792971,141.54368308964595,150.46187815879617,153.01815381792971,153.01815381792971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045938394601934655,-0.045938394601934655,-0.045938394601934655,0.002282045900094615,0.002282045900094615,0.002282045900094615,-0.04822044050202927,-0.04822044050202927,-0.04822044050202927,0.0,0.0,0.0,145.98874548658213
2021-09-21,153.0520355205295,141.32258460820768,150.30669521767265,153.0520355205295,153.0520355205295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04724024969377505,-0.04724024969377505,-0.04724024969377505,0.0034152831047031366,0.0034152831047031366,0.0034152831047031366,-0.05065553279847819,-0.05065553279847819,-0.05065553279847819,0.0,0.0,0.0,145.82181914639915
2021-09-22,153.08591723376776,140.991022530514,149.75449763544268,153.08591723376776,153.08591723376776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049990170391584446,-0.049990170391584446,-0.049990170391584446,0.0029793008258595776,0.0029793008258595776,0.0029793008258595776,-0.052969471217444025,-0.052969471217444025,-0.052969471217444025,0.0,0.0,0.0,145.43312614669972
2021-09-23,153.119798947006,140.3109993756013,149.6134461835799,153.119798947006,153.119798947006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053213893331657734,-0.053213893331657734,-0.053213893331657734,0.0019247720000013415,0.0019247720000013415,0.0019247720000013415,-0.05513866533165908,-0.05513866533165908,-0.05513866533165908,0.0,0.0,0.0,144.97169829887514
2021-09-24,153.15368066024428,140.5934657250185,149.54034422227326,153.15368066024428,153.15368066024428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05407872897693071,-0.05407872897693071,-0.05407872897693071,0.0030631486556382823,0.0030631486556382823,0.0030631486556382823,-0.057141877632569,-0.057141877632569,-0.057141877632569,0.0,0.0,0.0,144.87132427199953
2021-09-27,153.255325799959,139.82289203437898,148.93156599963802,153.255325799959,153.255325799959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05970442957839219,-0.05970442957839219,-0.05970442957839219,0.0022820459000933704,0.0022820459000933704,0.0022820459000933704,-0.06198647547848556,-0.06198647547848556,-0.06198647547848556,0.0,0.0,0.0,144.10530399322178
2021-09-28,153.28920751319728,139.37878271180003,148.3960202983648,153.28920751319728,153.28920751319728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05975777228459074,-0.05975777228459074,-0.05975777228459074,0.003415283104706555,0.003415283104706555,0.003415283104706555,-0.0631730553892973,-0.0631730553892973,-0.0631730553892973,0.0,0.0,0.0,144.12898595693827
2021-09-29,153.32308922643554,139.4162671210589,148.1031941290811,153.32308922643554,153.32308922643554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06115511509577541,-0.06115511509577541,-0.06115511509577541,0.002979300825859425,0.002979300825859425,0.002979300825859425,-0.06413441592163484,-0.06413441592163484,-0.06413441592163484,0.0,0.0,0.0,143.94659805795303
2021-09-30,153.35697093967377,139.15055781473166,147.92034104205595,153.35697093967377,153.35697093967377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06294465501650229,-0.06294465501650229,-0.06294465501650229,0.0019247720000017858,0.0019247720000017858,0.0019247720000017858,-0.06486942701650407,-0.06486942701650407,-0.06486942701650407,0.0,0.0,0.0,143.70396930950025
2021-10-01,153.39085265291203,139.46336304630844,148.1925177188049,153.39085265291203,153.39085265291203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06231745240344385,-0.06231745240344385,-0.06231745240344385,0.0030631486556267603,0.0030631486556267603,0.0030631486556267603,-0.0653806010590706,-0.0653806010590706,-0.0653806010590706,0.0,0.0,0.0,143.83192549359052
2021-10-04,153.4924977926268,139.01946714664214,148.2302818016367,153.4924977926268,153.4924977926268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06336543118639622,-0.06336543118639622,-0.06336543118639622,0.0022820459001011463,0.0022820459001011463,0.0022820459001011463,-0.06564747708649736,-0.06564747708649736,-0.06564747708649736,0.0,0.0,0.0,143.76637948612003
2021-10-05,153.52637950586504,139.46987542336433,148.4838527815092,153.52637950586504,153.52637950586504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06193964025927979,-0.06193964025927979,-0.06193964025927979,0.003415283104709974,0.003415283104709974,0.003415283104709974,-0.06535492336398976,-0.06535492336398976,-0.06535492336398976,0.0,0.0,0.0,144.0170107889621
2021-10-06,153.5602612191033,139.4338880150402,148.5385012436299,153.5602612191033,153.5602612191033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06191904831818878,-0.06191904831818878,-0.06191904831818878,0.0029793008258566433,0.0029793008258566433,0.0029793008258566433,-0.06489834914404542,-0.06489834914404542,-0.06489834914404542,0.0,0.0,0.0,144.05195598492395
2021-10-07,153.59414293234158,139.62139377976362,148.49117235769094,153.59414293234158,153.59414293234158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062371951197997696,-0.062371951197997696,-0.062371951197997696,0.0019247720000039575,0.0019247720000039575,0.0019247720000039575,-0.06429672319800166,-0.06429672319800166,-0.06429672319800166,0.0,0.0,0.0,144.0141765450673
2021-10-08,153.6280261424437,139.743407757449,149.12786922862085,153.6280261424437,153.6280261424437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06050713270198243,-0.06050713270198243,-0.06050713270198243,0.0030631486556513586,0.0030631486556513586,0.0030631486556513586,-0.06357028135763379,-0.06357028135763379,-0.06357028135763379,0.0,0.0,0.0,144.33243477789924
2021-10-12,153.76355898285215,139.5360203249248,148.42041280462794,153.76355898285215,153.76355898285215,0.0,0.0,0.0,0.0,0.0,0.0,-0.00650605,-0.00650605,-0.00650605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00650605,-0.00650605,-0.00650605,-0.06292638251615801,-0.06292638251615801,-0.06292638251615801,0.003415283104706929,0.003415283104706929,0.003415283104706929,-0.05983561562086493,-0.05983561562086493,-0.05983561562086493,0.0,0.0,0.0,144.08777445325137
2021-10-13,153.79744219295426,140.5460832361984,149.5266917304587,153.79744219295426,153.79744219295426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05581639605112404,-0.05581639605112404,-0.05581639605112404,0.0029793008258591196,0.0029793008258591196,0.0029793008258591196,-0.05879569687698316,-0.05879569687698316,-0.05879569687698316,0.0,0.0,0.0,145.21302324786248
2021-10-14,153.83132540305638,140.61069569123774,149.45074912523975,153.83132540305638,153.83132540305638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055824512519804415,-0.055824512519804415,-0.055824512519804415,0.0019247719999963343,0.0019247719999963343,0.0019247719999963343,-0.05774928451980075,-0.05774928451980075,-0.05774928451980075,0.0,0.0,0.0,145.24376665215536
2021-10-15,153.8652086131585,141.38739967480086,150.03500346332893,153.8652086131585,153.8652086131585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05364777000075223,-0.05364777000075223,-0.05364777000075223,0.0030631486556398366,0.0030631486556398366,0.0030631486556398366,-0.056710918656392065,-0.056710918656392065,-0.056710918656392065,0.0,0.0,0.0,145.610683290362
2021-10-18,153.96685824346486,141.48617069117907,150.3854685151526,153.96685824346486,153.96685824346486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05146714630780527,-0.05146714630780527,-0.05146714630780527,0.0022820459000851825,0.0022820459000851825,0.0022820459000851825,-0.053749192207890456,-0.053749192207890456,-0.053749192207890456,0.0,0.0,0.0,146.04262342369535
2021-10-19,154.00074145356695,141.91853694254357,150.6929771430159,154.00074145356695,154.00074145356695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04941780934566577,-0.04941780934566577,-0.04941780934566577,0.0034152831047190185,0.0034152831047190185,0.0034152831047190185,-0.05283309245038478,-0.05283309245038478,-0.05283309245038478,0.0,0.0,0.0,146.3903621733234
